drug1,drug2,similarity_score
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=CC=C(C=C1)/C=N/NC(=O)CN2C3=CC=CC=C3N=C2CC4=CC(=C(C=C4)OC)OC,0.06336177015662606
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=NC(=NC=C1)C2=CC3=NC=C(N3C=C2)C4=CC(=CC=C4)NC(=O)NCC(F)(F)F,0.09444380448097499
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCCN(CCC)C(=O)C1=CC=CC(=C1)C(=O)N[C@@H](CC2=CC(=CC(=C2)F)F)[C@H](C[C@@H](CC3=CC=CC=C3)C(=O)NCC4CCC(CC4)C(=O)O)O,0.056951819392965786
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(=O)NC1=NC2=C(S1)CC3=C2C=CC(=C3)OC,0.0465951740786592
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC1=C(C=C2C=CN(C2=C1)C(=O)NC)OC3=CC(=NC=C3)NC(=O)C4=CC=C(C=C4)C5CCN(CC5)CC(C)(C)O,0.07843671814912671
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCNC(=O)C1=NOC2=C1CN(CC2)C(=O)NC3=CC(=C(C=C3O)O)Cl,0.04488352216402554
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1C2=C(C3=CC=CC=C3S1)NC(=O)C(=C2C4=CC=C(C=C4)F)C#N,0.053384396608829904
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)C4CCN(C4)C(=O)OC)C,0.08986463546163684
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCCCN(C1=CC=CC(=C1C)C2=CC=C(C=C2)Cl)S(=O)(=O)C3=C(C(=C(C=C3)OCC(=O)O)C)C,0.038736716776815464
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN(C)CCN1C=C(C=CC1=O)C(=O)C2=C(C=C(C=C2)OC)O,0.043066909290201086
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCN1CC(C1)C2=CC=C(C=C2)C(=O)NC3=NC=CC(=C3)OC4=C(C=C5C(=C4)C=CN5C(=O)NC)OC,0.0779923245065634
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOCC1=CC=CC(=C1)C2=CC(=NN2C3=CC=CC=C3)NC(=O)[C@@H]4CC(=O)NC4,0.09333121164281558
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CC(CCC1N2CC(C2)NC(=O)CNC3=NC=NC4=C3C=C(C=C4)C(F)(F)F)(C5=CC=CC=C5)O,0.07448627359123715
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN(C)CC1CCC(CC1)NC2=C3C(=NC=C2C(=O)C4CC4)C=CC(=C5C=C(C(=O)C(=C5)Cl)Cl)N3,0.042298920542259706
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(C)(C)C(C1=CC=CC(=C1)C2=CC(=NN2C3=CC=CC=C3)NC(=O)[C@H]4CC(=O)NC4)O,0.08872551385374224
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=C(C(=NN1C)CC(C)C)NS(=O)(=O)C2=CC=C(C=C2)C3=CC(=CC=C3)C(C)(C)N4CCCC4,0.06187819342332675
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2,0.06671990421022152
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=C(C=C(C=C1)C2C(=O)NC(=O)N2C3=CC4=C(C=C3)N=CN4)O,0.05352013059188236
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CNCCC1CC(C2=CN=CN2)C(=O)O,0.0488067097255749
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(C)(C)C(=O)NC1=NC2=C(S1)COC3=CC=CC=C32,0.06073961549571903
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC1=NNC2=CC(=NC(=C21)[C@H](C)O)NC(=O)N[C@H](C)C3=CC=C(C=C3)F,0.05238162398446677
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Cl)OCCCN5CCCC5,0.06066421750013224
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC(=NC=C1CNC2=C(C=C(C=N2)CC3=CNC4=NC=C(C=C34)Cl)F)C(F)(F)F,0.05053287048467445
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC(=CC(=C1)C(=O)NC2=CC(=NC=C2)OC3=CN=CC=C3)C#N,0.07907925086874856
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=C(C=C(C=C1)Cl)N2C(C3=C(C2=O)N=C(N3C(C)C)C4=C(C=CC(=C4)CNC(=O)CO)OC)C5=C(C=C(C=C5)Cl)C,0.03779529402535793
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC1=CC=CC=C1N2C(=NN=C2SCC(=O)N3CCCC4=CC=CC=C43)C5=CN=CC=C5,0.07779477938765225
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=NN2C(=C(C(=N2)C3=CC=CC=C3)C4=NC(=NC=C4)NC5=CC(=C(C=C5)Cl)C(F)(F)F)C=C1,0.1880247562249749
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@]12CC3=C(C=C1CCC[C@@H]2[C@H](CC=C)O)N(N=C3)C4=CC=C(C=C4)F,0.06641485928183967
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1(CC2=C(C1)SC3=C2CCN(C3=O)C4=C(C(=CC(=C4)F)C5=CN(C(=O)C(=N5)NC6=CC=C(C=C6)C7CCN(CC7)C)C)CO)C,0.06648045524193863
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CN=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCOC(=O)NC4=CC=CC=N4)OC5=CC=CC=C5OC,0.05833381096890381
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=C2C(=CC(=C1)NC3=NC=CC(=N3)C4=CN(C=N4)C)C=C(N2)C(=O)NCC5=NC=CN5C,0.12103979685405704
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(C)N=C1N(C(=CS1)C2=CC=CS2)N/C=C/3\C=CC(=O)C(=C3O)O,0.05620059898662973
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC1=CC=C(C=C1)NC(=O)CSC2=NC3=C(C(=O)N2CC4=CC=C(C=C4)C(=O)O)SC=C3,0.053747467015046055
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC2=C(C3=CC=CC=C3C2(C(F)(F)F)O)C(=C1)C4=CN(N=C4)C(CO)CO,0.069791007114426
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCN(C)C(=O)OC1=CC2=C(CCC(C2)N)C=C1,0.046190563098953225
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1(CC(C1)(C2=CC=C(C=C2)C3=C(N4COC5=C(C4=N3)C=CC(=C5)F)C6=CC=CC=C6)N)O,0.07679073072438812
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)/C(=C/C3=CC=CO3)/N4C=CC=CC4=C(C#N)C#N,0.05387662417505234
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCC1C2CC(C(CC2C(C(=O)N1)CC3=C(N=C4C=C5C(=CC4=C3)OCO5)NC)OC)OC,0.051987284052187305
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)C(C4=NN=C(O4)CNS(=O)(=O)N)NC(=O)C5=CC=C(C=C5)C(F)(F)F,0.04457544364629905
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC(=C(C=C1Cl)N)C2=CC=C(O2)/C=N/NC(=O)N,0.02819749450949283
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=C(N2)C(=O)N(C(=O)N3CC4CC4)CC5CC5,0.0733134043415766
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCN(CC)C1=CC=C(C=C1)NC(=O)NC2=CC=CC(=C2)C(=O)C,0.06327544924149195
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=CC=CC(=C1OC)/C=C\2/C3=C(C=C(C=C3)C4=CC(=C(C=C4)O)OC)NC2=O,0.03613412680323806
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC(=O)CN1C2=CC=CC=C2C(=N[C@@H](C1=O)CC3=CNC4=CC=CC=C43)C5=CC=CC=C5F,0.054971470645550545
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC2=C(C=C(C=C2)O)C(=C1)NC(=O)NCC3=CC(=C(C=C3)Cl)Cl,0.07648561537352382
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=CC(=C(C=C1)O)/C=C(\C#N)/C(=O)NC2=CN=CC=C2,0.08262144250552983
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C2C(=C1)C3=C(C2(C(F)(F)F)O)C(=CC=C3)Cl,0.039723800232696754
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1C[C@@H](OC1)CN(CC2NC3CCOCC3C(=O)N2)C(=O)CN4CCC(CC4)C(=O)C5=CC=C(C=C5)F,0.05185333555147268
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=NNC2=CC(=NC(=C21)CO)NC(=O)N[C@@H](C3=CC=CC=C3)C4(CCCC4)O,0.06959292807335231
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC(=O)N(C(=C1)C2CCCCC2)O,0.10299673497253806
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1C(CC(C1O)O)N2C=C(C3=C2N=CN=C3N)C4=CC=C(C=C4)OC5=CC=CC=C5,0.08383813933854996
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CSC(=C1)C(=O)NCCC2=NC3=C(N2)C=C(C=C3)C(=O)O,0.06027606163536523
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=C(C=C(C=C1)C2CC(=O)N(C2)C3=CC(=CC(=C3)C(=O)O)OCC4=CC(=CC=C4)OC)OC5CCCC5,0.07879139247368272
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)N3CCN(CC3)C4=CC=C(C=C4)OC,0.047986035729181684
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1(CC(=O)N(C(=N1)N)C)C2=CC(=CC=C2)NC(=O)C3=CN=C(C=N3)OCCOC,0.06891520541774401
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCOC(=O)C1=CNC2=NC=NC(=C12)C3=CC4=C(CCN4)C=C3,0.05122729483995774
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3)C,0.07006003134948484
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC(=C(C=C1OC2=CC(=C(N=C2)CO)Cl)F)S(=O)(=O)NC3=NC=C(C=C3)F,0.03898885256181929
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC2=NC=CN=C2C=C1C(=O)NC3=NC=C(C=C3)Cl,0.05060397516636671
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1C(=O)NC2=CC=CC=C2N1CC3=CC=CC=C3,0.0669929750729674
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CNC(=O)C7=CC=CC=C7C(=O)O)O)O)O)C)C)(C)C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O,0.04116582780703697
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(=O)NC1=NNC2=CC(=NC=C21)NC(=O)N[C@H](COC)C3=CC=C(C=C3)F,0.05091634136764464
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC=C(C=C1)N2N=C(N=N2)C3=CC4=CC=CC=C4N=C3,0.07729614760993142
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1CC2=C(C=CC3=C2C(=C(N3CC4=CC=C(C=C4)Cl)CC(=O)O)S1)OCC5=NC=C(C=C5)C6=CC=CC=C6,0.06518711464832175
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=NC2=CN=C(C=C2C(=O)N1C[C@H]3CCCN(C3)C(C)C)OC4=CC=CC5=C4N=CC=C5,0.08247102206371146
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC=C(O1)/C=C/2\C3=CC=CC=C3NC2=O,0.042316053671857194
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCCCOC1=NC=C(C=C1C2=NC(=O)C3=NN(C(=C3N2)CC)C4CN(C4)CC)C(=O)C,0.05580711231044569
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=C(C=C(C=C1)C(=O)NC2=C(C(=CC=C2)Cl)Cl)OC3CCCC3,0.08530791319981851
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CC(CCC1N2CC(C2)NC(=O)CNC3=NC=CC4=C3C=C(C=C4)C(F)(F)F)(C5=CN=CS5)O,0.06672519318577498
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CN2C(=C(N=C2S1)C3=CC=CC=C3)C4=CC=C(C=C4)S(=O)(=O)C,0.0830008349225603
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC(=O)CSC1=C(C2=CC=CC=C2C(=C1)NS(=O)(=O)C3=CC=C(C=C3)Br)O,0.04926698857561618
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=NC=CC(=C1)C2=CC(=C3N2N=CN=C3N)C(=O)NCC4CCC(CC4)O,0.08817724114729372
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)NCCN(C)CC3=CC=CC=C3,0.047272520801553704
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC(=CC=C1CCNC2=NN=C(O2)C(=O)C3=NC4=C(S3)C=C(C=C4)C5=CC=C(C=C5)F)F,0.047865999820087185
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1C2=CC=CC=C2N(CC3=CC=CN31)C(=O)C4=C(C=C(C=C4)NC(=O)C5=C(C=C(C=C5)Cl)Cl)Cl,0.07018306090862403
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CCC(CC1)[C@@H](CO)NC(=O)C[C@H]2CNC(=O)C3=CC(=CN23)C4=CC(=CC=C4)F,0.08511467910473589
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC=C(C2=NC(=NN12)/C=C/C3=NC(=CN3C)C4=CC=CS4)OC,0.07100970236095203
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC(=C2C(=C1)N=C(S2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C,0.05397590030603628
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=NN(C2=C1C=CC(=C2)CCC3=NNN=N3)CC4=C(C=CC=C4Cl)Cl,0.07863692316125283
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=CC(=NC(=C1)NC2=NC=CC(=C2)C3CC3)C4=CN=C(C=C4)C(C)(C5CCC(CC5)C(=O)O)O,0.11124308890767255
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1CN(CCC2=C1C=C(C=C2)NC3=NC=C(C(=N3)N[C@@H]4[C@@H]5C[C@H]([C@@H]4C(=O)N)C=C5)Cl)C,0.07991387913854303
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C2C=C(C=CC2=C1)NC3=NC(=C(S3)NC(=O)C4=CSC(=C4)CN5C=CN=C5)C(=O)N,0.08411846385996269
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(CC1=C(C=CC(=C1)F)F)NC2=CC=NC(=O)C2=C3NC4=C(N3)C=C5C(=C4)C(=O)N(C5=O)CCN(C)C,0.05221911416264748
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CNCCC(C1OC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=C(C=C5)F)F,0.0849448448967577
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@@H](C1=CC2=C(C=CO2)C(=C1)OCCCOC)N(C3CC3)C(=O)C4CCNC4,0.07308966213872607
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CNCCC1=NC(=O)C2=C(NN(C2=N1)C3=C(C=C(C=C3Cl)Cl)Cl)SC,0.05650020729967025
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(C)(C)C1=CC2=C(C=C1)[C@@H](CC2)NC(=O)NC3=CC=CC4=C3CNC(=O)N4C,0.07965743467600055
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@](C1[C@H]2CC[C@@]3([C@@H]1OC)[C@@]45C2[C@@H](CC6=C4C(=C(C=C6)O)O3)N(CC5)CC7CC7)(C(C)(C)C)O,0.04280576675081426
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,COC1=CC=C(C=C1)S(=O)(=O)N2CCC3=CC(=C(C=C3C2C(=O)NO)OC)O,0.06268885716476667
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,0.04388773226680222
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC1=C(C(=O)N(C2=NC(=NC=C12)NC3=CC=C(C=C3)N4CCNCC4)C5CCCC5)F,0.11851127869721333
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C2C(=C1)C=CC=C2C3=C(C(=O)NC3=O)C4=CN(C5=C4C=CC=N5)CCCO,0.08078733402298961
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCN=[N+]=[N-])\C2=CC=CC=C2)/C3=CC=C(C=C3)O,0.05723563619608409
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CSC1=CC2=C(C=C1)N(C=N2)C3=CC=CC=C3,0.08211670392429658
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@]24C=CCO4)CCC5=CC(=O)CC[C@H]35,0.040943334242179864
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCCCN(CC)C(=O)OC1=CC2=C(CCC2NCC#C)C=C1,0.05679695004293236
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN1C=C(C=N1)C2=CC(=CC3=C2C4=CC=CC=C4C3(C(F)(F)F)O)C(=O)N5CC5,0.07129895353110301
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN1C(=CC2=CN=C(N=C21)C(=O)N[C@@H](CCCCN)C#N)CN3C(=O)CN(C3=O)C4=CC=C(C=C4)OCC5=CC=NC=C5,0.04484182696039473
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C2C(=C1)N=C3C=C4C(=CC3=N2)N=CN4,0.06388793843174523
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1=CC=C(C=C1)NC2=C(C=C3C(=C2)C(=O)NC3=O)NC4=CC=CC=C4,0.09907985758496295
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C[C@@H](C1=NC2=C(C(=CC=C2)Cl)C(=O)N1N3CCCCCC3)NC4=NC=NC(=C4C#CC5=NC=CN=C5)N,0.07596582249746944
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CS(=O)(=O)C1=CC(=C(C=C1)SC2=NC3=CC=CC=C3S2)[N+](=O)[O-],0.0676663854145945
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCC1=CN2CCS(=O)(=O)N(C3=C2C1=CC(=C3)C(=O)N[C@@H](CC4=CC=CC=C4)[C@@H](CNC5CCOCC5)O)CC(F)(F)F,0.06334326800170967
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CCN(C1)C(=O)[C@@H]2CCCN(C2)C3=NC4=C(C=C3)NC(=N4)C5=NC=CC(=C5)C6CC6,0.09924344444766142
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=N3)OC4=CC=CC5=C4C(=O)CC5)Cl)OC,0.08261482854370514
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCN(CC)C1=NC=NC2=C1C=C(C=C2)C#CCNC(=O)C3=C(N(N(C3=O)CC4=CC(=C(C=C4)F)F)CCO)C,0.05412646862290755
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CCN(CC)C1=C(C=C(C=C1)NC(=O)COC2=CC=CC=C2C)S(=O)(=O)NC3=CC=CC=C3OC,0.05642436091933195
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,CC(OC(=O)C1=CC(=C(C=C1)NC(=O)[C@H]2[C@@H]([C@@]([C@@H](N2)CC(C)(C)C)(C#N)C3=C(C=C(C=C3)Cl)F)C4=C(C(=CC=C4)Cl)F)OC)OC(=O)O[C@@H]5[C@H]([C@H](O[C@@H]5[C@@H](CO)O)O)O,0.02892806737778486
C1CCC(CC1)C2=NN3C(=C2C4=NC(=NC=C4)NC5=CC=CC=C5)C=CC=N3,C1CC2CC1C[C@H]2N3C=C(N=C3)CC(CCCN)C(=O)O,0.0708298740401884
